client_id,client_name
b323df23-98c5-5884-9ac8-f912ce77e9da,HYOSUNG CORPORATION
6fdcdecb-545c-550e-9546-4d6931184bd0,"BLUECROSS BLUESHIELD OF TENNESSEE, INC."
1cafeb74-905f-55ed-ad9c-0efb71dccc02,NATIONAL DOWN SYNDROME CONGRESS
d7cc140a-a074-50be-861a-916b8b69ad36,"HH TECHNOLOGIES, INC."
f0b4449f-d759-52aa-b930-0eeb40cc1a7e,MARION GENERAL HOSPITAL
673a2f5a-dab7-5091-ba06-ee003e93da2a,MANATEE COUNTY
90a4dd42-6cc7-534d-9e13-817ea2a6f121,ROCK AND ROLL HALL OF FAME AND MUSEUM
9b97f238-e004-5009-8198-d9bdf343df54,TURPIN MEADOW RANCH
5db084d5-e03e-5b29-88d0-ab9118e6fbe8,NEW ENGLAND COLLEGE OF OPTOMETRY
5e955e76-2881-5892-a154-b37fd6cd441f,"OPTONY, INC."
86b206f2-4917-5423-9bc2-eff5f91c7e7d,PINE RIVER CAPITAL MANAGEMENT LP
780554ef-b128-509c-bfe1-9b3f47b6631b,DIAMONDBACK DRUGS
fec7ac2a-868d-5d0c-b988-8a45f0a8a21e,HARLEM UNITED COMMUNITY AIDS CENTER
714cf509-333a-5c22-84ca-8c056f6686fc,SALT LAKE COMMUNITY COLLEGE
9b09caff-6de3-5db6-a457-da5366fce099,"MONTANA REFINING COMPANY, INC"
459aeab3-b60c-54e6-bd06-bf68dd690579,STOP IT NOW
bedb63bf-f184-5a14-a68e-51087c9d9595,"ARMEDICA, INC"
4528265a-518b-50a4-87fe-78d239c5aa32,CHICAGO BOARD OF TRADE
ac65dcf0-31d5-583b-a625-32238daa306b,VIZIENT INC
6a7be039-9a51-5611-8312-25ee9b3f8f41,"CITY OF PISMO BEACH, CA"
f199b9a5-cfb7-52c5-89c9-4a6a333171bc,"ARDICA TECHNOLOGIES, INC."
fb45e4f2-4848-52e8-a279-ef55f9e99722,CENTRAL MISSOURI REGIONAL JUSTICE INFORMATION SYSTEM EXECUTIVE COMMITTEE
c1db77aa-eab9-5a27-87b0-a2d996be0f73,"GLOBAL COMPUTER ENTERPRISES, INC."
8aba8a21-af40-58cd-8847-1a9969ee5d5a,AMERICAN TRUCKING ASSOCIATIONS
e50377d8-c7c4-5e34-9ed6-1a826a01613e,TELALASKA INC
406e1b0c-eca9-520f-bf6a-6763c50ba09c,JULIAN ROBERTSON
7d550104-729d-5a43-a50d-04c819e58b7e,BINATIONAL SOFTWOOD LUMBER COUNCIL
70e1bb7e-92b5-523e-8fbb-77451e8b9ab8,U.S. SOCCER FOUNDATION
0ffd8a53-69f3-58f0-b31b-e31c548a9119,LLOYD GOFF
9902df58-5cad-55c2-a22a-61be9a089307,OXBOW CARBON LLC
6b2f98fb-d0ff-5817-b52c-be0ca20077e5,KENTUCKY LOTTERY CORPORATION
7b545fde-d46f-5ca2-8160-560ab43f13c4,SEMPRA ENERGY
d8b72cb2-40f8-5840-82f4-d76c04bddb21,INFOTECH SOLUTIONS FOR BUSINESS
390d0d80-d6f3-531c-bc0b-dc50b3e556dc,JOHNSONDIVERSEY INC
8ae46553-02d3-5299-8150-3a5df8d94412,"TELEDYNE BROWN ENGINEERING, INC."
77a72359-dcfb-51bb-8b68-5a7e43627feb,CITGO PETROLEUM CORPORATION
d52eacda-f8ba-5fc7-b23a-94b180a65843,ALPINE AIR
0ffdb5b6-51bd-5596-988a-bd77fa2d0c20,NIGHT OPERATIONS SYSTEMS
8addb487-9aa3-50b3-be81-aaab681f9ccc,FRONT LINE HOSPITAL ALLIANCE
94111cf3-6a3c-548c-9dd2-431bb21906f3,AMERICAN UNIVERSITY OF AFGHANISTAN
881d4769-cf79-53d6-b324-2232f4367b40,SOUTHEAST NEBRASKA CANCER CENTER
1c215c6c-090c-5230-aa7e-642c219fa366,LEADERSHIP COUNCIL SOUTHWESTERN ILLINOIS
04191c67-9568-510f-8f34-55f08b10ca62,BOICH COMPANIES
fc514f47-9c27-5554-93f0-4608998dff69,INTRADO
eaa841a6-5327-51f8-99ef-fe63339ee044,KAREM AIRCRAFT
73eb7d68-48d0-5c77-b20b-559d7c662bfd,RESEARCH IN MOTION
99882f0f-9091-564a-a9dd-6ec1e4f3ab08,AMERICAN SOCIETY OF CONSULTANT PHARMACISTS
e2de5e35-2d8d-500b-af86-def733ab29bf,COALITION FOR PRIVACY AND FREE TRADE
a6ae83bf-514e-5abf-9762-cff4d1ab2bf6,"GREENMAN-PEDERSON, INC."
c14b6847-3f97-5e74-8040-8a343b0c7fb0,AMERITRADE HOLDING CORP
f05704b9-23e5-5735-b708-9f9b01422b40,NRX PHARMACEUTICALS INC (FORMERLY KNOWN AS NEURORX)
d9823bcb-dd3e-5b10-8c67-43c924407f14,NEW SCHOOL
9d0b6f64-f256-5156-b306-ffdaec2a5793,NATIONAL ASSOCIATION OF POSTAL SUPERVISORS
328114b3-3a8a-56e2-b77f-35c8dbe1bb02,CENTER FOR REGULATORY EFFECTIVENESS
c31a1835-518e-5550-b503-54bcf52e15bd,BROWN BROTHERS HARRIMAN
a9c29be9-a18c-5a4d-b108-7c955d9610fe,HALL-ATLAS LLC
eaed15d0-af44-51da-b7f9-29c0b47ea9e8,MIAMI CONSERVANCY DISTRICT
59121257-3e89-5ed6-ae90-a51f7a69312c,"DEL NORTE COUNTY, CA"
a913daf1-52bb-5c8d-9fc7-ea15d3f9de4e,TECHNOLOGY SERVICE CORPORATION
7e61b8c0-e6b7-554d-a130-9e8b3291c6b2,COLORADO HEART INSTITUTE
6442c3e9-2d89-501b-b7e3-d7240a270625,ADVANCE AMERICA
a7441201-25b7-5543-9086-bd409bc95ab6,CLARK AND WEINSTOCK ON BEHALF OF ROCHE
50dfbe64-9e26-53fb-bc04-1e11012ac8a1,VUANCE
83802db6-3159-5369-bd35-1c5d9d0e6870,PROFESSIONAL ENGINEERS IN CA GOVERNMENT
d1538eea-8dbd-59d6-97b4-efc0de7ffae3,CURA MEDICAL TECHNOLOGIES
f211c5d2-a38c-5f28-89d9-c786dd1718f3,"SOUTHWEST ORTHOPEDIC AND SPINE HOSPITAL, LLC"
f1666399-9dd3-5d37-acb2-74517cc5a213,ARKANSAS CAPITAL CORPORATION GROUP
14007bb8-5c8e-5e79-95f5-484c85cb09ab,GILA RIVER INDIAN COMMUNITY
6f55deae-98c2-5285-96d6-72ad1041a82c,CARMAX INC
5253b2d2-cf6a-5979-814b-30650c82cbc8,READING BLUE MOUNTAIN & NORTHERN RAILROAD
71286e1e-f6e4-51c9-a42c-38d3d4e603cb,GEORGIA GULF CORPORATION
c20172b9-550c-50f8-86b9-eaaae5b5e249,PARENTAL RIGHTS.ORG
b3441622-a0da-58fd-9e8c-86b4cd73522a,CITY OF PLANTATION FLORIDA
9a3fddbd-e0cd-52b3-93e7-562e7d048dca,SMITHFIELD FOODS
eff6c1eb-4a7e-5963-8284-a396e672e38a,"THE FREIMUTH GROUP, LLC"
1e2ab4bc-f0da-5506-b0e1-4615e0d072a6,THE FREE ENTERPRISE NATION
26693c19-eba2-5505-b350-97c8995d5c65,"CITY OF HARKER HEIGHTS, TEXAS"
c1c5bc68-e338-5001-abdf-db3602aab40c,IRISH DISTILLERS
fed18d15-78d0-5216-badc-bd9b96fd8f4f,SOUTHERN UNION COMPANY
426d843c-7547-5f0e-8a82-1e49752218d8,"BIO TECH NUTRIENTS, LLC"
a6eb81c9-76f8-52f4-80a2-26cc8ba504fc,ASTREL JACQUES
47445480-dff5-5072-96d2-410e68a630ca,"AMERIALERT, LLC"
4eaa7495-01df-5232-ae6c-6dd2755972fb,COUNCIL OF CHIEF STATE SCHOOL OFFICERS
74b257bc-cf7c-5709-b66e-61d21511376c,ANTONOV AIRCRAFT CORP
45d2e5c3-c6e9-5b4a-b6f3-ad56c6e5f894,DAUGHTERS OF PENELOPE
34a1457a-9b04-5e40-a914-ba0a0a8905e9,URBAN REDEVELOPMENT AUTHORITY
5564b0a8-66ff-548a-b08b-f05c0365ca63,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC
467271d9-c104-5dd1-ad88-b615a5ab3117,INTEGRATED HEALTH SERVICES
e9e99767-f3dd-5c3c-a29b-d2d78d6e77de,DK GROUP N.A. N.V
96b717d6-a1b4-504a-98ae-cd589effbd12,CONNOLLY INC
609e79fc-812c-5d01-9b29-5af05e2436c9,GRADIENT TECHNOLOGY
340fcffe-a58b-566b-ac1e-bcaf18d7cce1,FELMAN PRODUCTIONS LLC
92c36d92-8f0e-59d8-8997-c43b50aa4e66,AERONAUTICAL REPAIR STATION ASSOCIATION
0d9a040c-56dc-5b07-acd3-9cd03308d6ca,GUGGENHEIM PARTNERS
1bbea08b-940b-5998-bf06-389d35cfdb07,"CITRUS PRODUCTS, INC."
6d6fde29-b5d4-5517-8c2f-66d66aceba89,CITY OF DULUTH
70c4e226-d630-5914-bab7-d031f32c060d,PUEBLO DE COCHITI
85cef115-85c5-58c4-a406-257ddd6fbb48,INSTITUTE FOR HUMAN-MACHINE COGNITION
4ea1928f-1fa8-519d-a720-9532ced6e5ab,"EMPIRICAL SYSTEMS AEROSPACE, INC."
499451bc-5441-5d7c-ae9b-cf83de09e7a8,FIRMENICH INC
2999bd2e-ef70-5a8d-a34d-6ad995273ddc,WATER INNOVATIONS ALLIANCE
ae7c4f16-cb4d-5010-9e13-d24a43358889,LOIDA NICOLAS LEWIS
4316e116-011d-5345-b66c-8690200ca3fe,CITY OF RENTON
1f11ee51-1535-5777-a551-4f4c09365369,RAE SYSTEMS
a66bab83-0463-5abe-bc20-e9c76590f4bc,"PANOLA PARTNERSHIP, INC."
39f5501a-a21e-535c-be9f-2ca47a80238a,MADEIRA THERAPEUTICS
4aaef863-5a60-5740-888c-44d894281f5d,"SOLYNDRA, INC."
866867c9-c149-5693-94a4-98cd3fad6c1a,QD VISION
80039d3f-3797-5c44-ac9e-48718dc79e9a,"CLEAN ENERGY BRIDGE, LLC"
bd317e2e-fcae-599e-9f0b-35088fce8700,"PAUL HASTINGS LLP (FORMERLY PAUL, HASTINGS, JANOFSKY &AMP;AMP; WALKER LLP)"
ceb90b9a-5578-5194-99e9-deb50de7857a,"CCS MATERIALS, INC."
a2cee7b7-2fbc-5240-abe1-e044972078b9,VIRGINIA INDIAN TRIBAL ALLIANCE FOR LIFE - VITAL
2abd3a16-24d2-5e96-b171-07cd5a1d0120,CITY OF CARROLLTON
0b27c70d-defe-5a77-b2a0-f6b7bdfeac66,PUERTO RICO FEDERAL AFFAIRS ADMINISTRATION
927bafc3-6b1d-5ac8-bdae-3d3041f03859,SERVICE CONTRACT INDUSTRY COUNCIL
0725d74c-c137-5ffc-af57-dc341647b463,DEFENSE SMALL ARMS ADVISORY COUNCIL
171d312a-1dfe-56d3-9ceb-43f336fcb8be,LINKEDIN CORPORATION
0d9b520d-d04c-51b7-a024-2ddd49907359,ARCH COAL
bd120495-bf9b-571a-a5eb-09c4d37e12d8,COALITION FOR FAIRNESS IN DEFENSE EXPORTS
3455e68b-840e-565b-9189-4bd2eb1d14cf,SILVERLINK COMMUNICATIONS LLC
578cafb6-3ab7-5b21-9a2d-6b91e907b4fc,ORMET CORPORATION
6196021d-7e5e-51d5-be55-f1768437045c,"DINEEQUITY, INC."
e6add011-ba05-5db9-9fea-7abfcab0fabd,"WORLDVU DEVELOPMENT, LLC"
6f6d0f04-6ef2-5956-951a-78947cfe1f58,LIBERTY MUTUAL GROUP
f49266a4-2185-51af-aff7-eb347255d0e2,ZAFER TAAHHUT INSAAT VE TICARET A.S.
e077cc2b-b9b0-59ee-9627-fd79cf6c0c2b,LANCER SYSTEMS
53280ba3-f5b2-5af1-be5f-6e85736d48b9,FISHER FOOTWEAR LLC
16cf28ea-91eb-5142-b451-1c6b34edb52c,ORANGE COUNTY CLERK-RECORDER DEPARTMENT
851d524c-b75e-50c7-88fc-59467d1ed42d,EXPRESS PERSONNEL SERVICES
6042e0ab-726b-505e-be3e-73c2f1792bd9,REAL ESTATE BOARD OF NEW YORK
5bb79519-e332-508a-9f7b-a20c88bd58b7,CITY OF COTTAGE GROVE
1f331bc0-b2ca-513c-9e6c-574a245567b0,CHILDREN'S HEALTH FUND
a2dcec4f-8d28-5a62-8966-39e173d6e7dd,SEPRO CORP
5ac856f8-e24e-5caf-807d-62f53f38b8b3,ACCESS
f1d8ca86-d5e6-5455-8815-51f0009d617c,THE POKEMON COMPANY INTERNATIONAL
9bc63894-95b2-5e5f-9893-6e61372c28de,CALIFORNIA WESTERN SCHOOL OF LAW
1250a78d-d435-5d9c-9a85-2a9bbdc3cd1c,MARTEK BIOSCIENCES CORPORATION
87ff1c81-209b-57b4-a057-2b3603b1170c,HERZING EDUCATIONAL SYSTEMS
253e0396-9dd2-5a9d-a40d-0ff4d5950a53,"INQUISIT, LLC"
b0f16176-8bac-502c-bbd7-8fd8792b908f,DTEX SYSTEMS
7c2a4d25-199b-5222-a644-e793f620a5a4,IOWA STATE UNIVERSITY
037b4c44-f735-5d11-b96a-87829d690708,JACKSONVILLE STATE UNIVERSITY
8c0ccbb5-3a2e-5771-90ee-405c96431f5c,ENDICOTT COLLEGE
6d50f89a-7210-5689-bbd4-b72c2608c4f5,NATIONAL HISPANIC COALITION OF FEDERAL AVIATION EMPLOYEES
333ed674-dae7-5b18-94ad-14278e3cfbd7,TWIN CITY FAN COMPANIES LIMITED
9e73cfcf-ca22-5ccf-ac91-39064ae885da,SUPPORTERS OF AGRICULTURAL RESEARCH FOUNDATION
1d99fa79-235a-5e67-be59-fe66977857d6,COMMONWEALTH BRANDS
fff6c71f-e61b-531f-9228-111cb0741ad6,UNIVERSITY OF CHICAGO MEDICAL CENTER
243acac7-d875-5aa9-bdbd-720d21855813,UNION OF CONCERNED SCIENTISTS
047600d8-967c-52e1-b356-1d4599b23e1b,AMERICAN SHIPPING & LOGISTICS GROUP
9d3c4ebc-d6a6-52c5-ac52-49a8278580a3,SIGNIFY HEALTH
df6065bb-5c4c-527f-ac75-13fbf5dccd6e,"BANC CERTIFIED MERCHANT SERVICES, INC."
5f1974d0-1683-5a22-afbb-4f07b8b55b93,"STURMAN INDUSTRIES,  LLC"
bbd8af42-91ee-5319-b8d3-7b8597f77e59,CATSKILL MOUNTAINKEEPER INC
b682ac89-108e-5ee2-adc5-bd3d5f786fb4,SPECIALTY SYSTEMS
3796147d-7a3a-5ce4-8686-06e40baf6b60,MEDICAL SERVICES INTERNATIONAL (MSI)
ecbaf5d7-38e8-5f99-8147-7308d65b8823,THE CAVALRY GROUP LLC
d1ead161-46c7-5369-8746-0469082aaa1e,RUST-OLEUM
c0ccd1a5-8d42-518b-8c23-ad5cf5a7a39a,SIGA TECHNOLOGIES
688d1195-a890-5934-9335-6a7ccaa06228,"OPENDOOR LABS, INC."
b9199dc6-f881-56df-bcfe-efce2d3565d9,"MONROE COUNTY, FLORIDA"
6ae1e53f-d0cd-5868-b298-4af9f243e4cc,VIRTUAL IMAGING INC
fb2bf3ae-7c3d-51de-9dda-1cfe35b22cf9,ELECTROVAYA COMPANY
e936b10b-4e3e-532f-b71b-da0528ee859e,HITACHI
466018bc-428a-5954-8bb5-01a4839090a7,HEALTH CHOICE NETWORK INC
a5f3b1f3-b61d-587e-a835-f3ed9259d4b5,THE ASSOCIATION OF SHIP BROKERS AND AGENTS-AGENCY AFFAIRS COMMITTEE
3fa5291c-e48b-5e91-8187-fef5a47db320,ECMC SHARED SERVICES CO. OBO ECMC
c4685174-4f2a-588f-a00e-54afa4c4aa06,NEU HOLDINGS
681dda91-907e-5275-be46-ab39c5a01671,"DEIBEL LABORATORIES OF ILLINOIS, INC."
1d4d1095-3791-5680-bd91-0305e028c36a,ASSOCIATION OF LIGHTING AND MERCURY RECYCLERS
dc59b79b-83dd-55de-948b-51901123e053,SOUTHWEST RESEARCH INSTITUTE
b4ba336d-ff3e-5d62-8d0b-fea2690c5703,PROGRESSIVE EXPERT CONSULTING INC
5a4b6fc7-f3c4-59e0-be69-cbd09906ae01,TOWN OF LEXINGTON
11e9b462-a006-5ce5-a22b-0af0d8dd6dcf,BLOC ENTERPRISES
88fd1ff3-0f54-548d-a5d7-bcce4500e288,FLORIDA MUNICIPAL ELECTRIC ASSOCIATION
f25aa747-bd99-58d8-9470-769dfb711373,UNITED POSTMASTERS AND MANAGERS OF AMERICA
cd06e3db-b40d-5112-9dc4-4ea75d956338,NORPEL
d8dbf090-ac7d-511f-9636-d6ebd8ba7e65,RESCARE
3eb3f64c-64d4-5a10-b72f-57b0a0d293a1,AIRGLADES INTERNATIONAL AIRPORT
2a52d8fe-d7ff-5890-a7a4-37106f10c7d8,ADURO BIOTECH
fc48d2be-a352-5ca2-a253-7a31dd000276,MERRITT SMITH CONSULTING
cbac866c-d5bd-56bf-9108-d29d4eae8391,A CHILD IS MISSING
2fadd104-b7b8-5cb1-bc67-75762d443eba,EDENS ADVISORY LLC
edc8a2f7-bb36-567b-b3d3-e9c32968734e,PROPEL FOUNDATION
341425bd-6971-5b05-9628-293c88ce12c9,IDAHO CONSUMER-OWNED UTILITIES ASSOCATION
c97c57ac-8650-5111-8cf8-98dcf30ec3f4,NATIONAL DISABILITY RIGHTS NETWORK
f90c0df3-fbe0-5632-9a17-efb280906b64,BLUE FIN TECHNOLOGIES
6610c857-6396-582c-9832-862d674ad9ef,"UGI ENERGY SERVICES, LLC"
8eca1ddc-d6d7-5889-9742-d70d9dc62f9d,"ENVIRONMENTAL RESOURCE MANAGEMENT, LLC"
b80311c8-c8bf-5b75-8fa3-f7ff61a6ecfd,WELDBEND CORPORATION
2b0d2579-cf9d-555c-a674-2e091d22bc20,WILLAMALANE PARK & RECREATION DISTRICT
d68c2baf-9bf9-5d5e-bd77-94476147249c,TRIDENT TECHNICAL COLLEGE
8d7a50bd-fc87-5fbb-92c1-f2b6989bc755,HECLA MINING COMPANY
7961c08b-a72e-5b80-8303-fadc326b2751,FRITZ ENTERPRISES INC
192df8d4-2c3b-5048-9321-cf7ffce1d5d3,ADVENTIST HEALTH
b8c4be91-d958-583c-bd27-ff209dbff6bb,WINTERHAWK OUTFITTERS
7f0c3a8a-9484-56e6-ae0a-0a603f970fec,"ENFOS, INC."
13b302e8-83dc-5d35-b4da-72212dd1a6b9,LEHI CITY UT
95a2cdd6-ab42-5cfd-91aa-727d107aa0b7,"CONVERUS, INC."
c85f9856-39a5-5860-bc84-368110cf7205,DISTRIBUTED TECHNOLOGY INNOVATIONS LLC
bc1a1ccb-6842-5eb1-815f-badc23a728ea,AUSTAL USA
a6207c36-c6b1-5502-ade9-7c77fdfc0497,ALABAMA ASSOCIATION FOR HIGHER EDUCATION
e7368a6f-3bf0-5f11-880b-00d9586c8f9f,JAPAN BUSINESS FEDERATION
dfcb3606-3446-53b3-8856-876f33dd6c96,CANAL BARGE COMPANY INC
8155638b-cde3-5cb2-b24d-3028a923ed42,NORTH SACRAMENTO LAND COMPANY
4c1c8e18-b1bb-58ff-abbe-316a579b7c6b,BARR LABORATORIES
e3d62025-4a87-592b-b72a-42c4d903418b,CITY OF SYCAMORE
e275be60-0718-5f4a-89b9-b0a8bc1baa7f,ROCK ISLAND-IL CITY OF
10523a1c-ca85-536a-9562-b16812ab011d,DARE AMERICA
7c676d8a-4fa1-5288-aa81-fd017d43bf33,WHITE LOTUS FOUNDATION
6df8696a-7355-5f0c-810b-a92e770843a3,HIRE CALLING HOLDING COMPANY
df1b697e-b15e-551a-8ae9-7b2e57ade445,WABCO
50251a95-e9d2-545e-b69c-9258f29a2f0c,DELTA ASSOCIATION OF RURAL INITIATIVES
30fa9f58-3d0b-56fe-bf5f-e1245a9a817e,ACCESSLEX INSTITUTE
f624094a-ea2f-5444-87bc-e4b1846d3ad8,"VERMONT HARD CIDER COMPANY, LLC"
fc96f1c2-3467-505e-9589-89a2c6b8e40a,THALES COMMUNICATIONS INC
ed8a520b-b5b7-5733-afeb-4887e3c96124,CLASSIC PROPERTIES
a5ebc274-b83b-5e9c-b8ac-b84b9906c1b5,AMERICAN ARTS ALLIANCE DBA PERFORMING ARTS ALLIANCE
8a5824c9-63ad-5db2-a423-c6127ae44d8f,"CANCER TREATMENT CENTERS OF AMERICA GLOBAL, INC."
e80a9688-a675-57c6-9d78-719030acd141,ROBERT MORRIS UNIVERSITY
4438248b-29d3-5eb7-a874-191af14647b1,THE OAKLAND COUNTY COMMUNITY MENTAL HEALTH AUTHORITY
e3d3a790-0022-52c8-9251-304246347d45,MWW GROUP
3d6c41c2-c7c8-5a55-8c20-b7c4ff11f325,PEBBLE LIMITED PARTNERSHIP
96a2c409-6509-5d60-961e-278448310e06,INDIAN HEAD INDUSTRIES INC/MGM BRAKES
95c929f0-b18a-592b-ade5-953f6b3070dd,CITY OF WESTLAND
3fd63ace-19ec-5269-8eeb-17a675be4743,ASSOCIATION OF WOMEN'S HEALTH OBSTETRIC AND NEONATAL NURSES
97de9aa1-d178-5156-8f88-393a8be44449,PORT OF CORPUS CHRISTI
aadd6ee0-db33-5d7b-af09-4e980b4ca33b,TASKRABBIT
3701525e-15f6-57e9-bf10-eea5661f205d,MICHIGAN MINORITY BUSINESS DEVELOPMENT COUNCIL
616e8f98-7aae-5da7-9bdd-129458add720,PC STRAND COALITION
72750de2-ab4a-5b3f-b8b4-9a4c011c47e9,THRIVENT FINANCIAL FOR LUTHERANS
64377019-0dce-54e1-a643-f051a9199043,MEDICAL INFORMATION ADMINISTRATIVE SERVICES
556a1aa4-6f92-5af1-bf65-c425ae66fb69,MR. AYDIN ATALAY
61a2c731-9603-59c0-8ced-9618ae8f3668,"HOMES FOR AMERICA ALLIANCE, INC."
f8f052bf-10ef-5f4d-ad29-5bc4ddec7c28,ANIMAL WELLNESS ACTION
0a924856-41a3-52d7-a2b3-49625c134334,CALCULEX INC
8cb192b0-bf02-5948-aa87-fd905c09c634,PITTSBURGH PARKS CONSERVANCY
f3cb2db9-c94c-5481-ac3b-347195390b4f,AAHMP CORP
5284c196-2a18-57a0-a1fc-23afd80057d6,NORTH CAROLINA PEANUT GROWERS ASSN
8eff3c77-1a2d-592f-b7d8-dbcdb590320b,ANDERSONCALLENDER
2510a10f-a6e7-53f1-a635-4bb62b7125ef,PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY
57cffad7-77cd-5d74-a956-45d615fae3ee,ACCELERATE COLORADO
f9cf5cb4-b4d0-55ba-ade7-b2963cfa86b2,TRUCKEE TAHOE AIRPORT DISTRICT
04764298-1d1f-5eaf-8c37-dc06fbb17362,NATIONAL ASSOCIATION OF HEALTH EDUCATION CENTERS
c502dc8f-0180-5a3a-aeae-bff6af44e732,BROWNSVILLE PUBLIC UTILITY BOARD
8b42fecb-9b31-509d-8f92-c3b62bdd9fbe,"HOVNANIAN ENTERPRISES, INC."
f89244ff-6172-55be-ac5a-172578422e25,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC."
b80d2364-ba19-54c2-ad97-9f2a80c7e800,PROJECT GRAD USA
e05a5e94-eefe-5dbc-b986-583674d0c53b,VOSSLOH
21f4ef7f-1cf8-5c15-b268-640555d204ca,AVEGO CORPORATION
2c7d369e-e112-5bfc-abb0-d2f405d83ae5,DERRY TOWNSHIP MUNICIPAL AUTHORITY
25d93d26-08a5-5a4e-8241-4b2e17c6421e,CANTON DROP FORGE
820669fb-e57e-523e-881a-c689f8fb41c4,BETHEL ENERGY
db1bdac0-2609-5b21-89b7-83ec3f4b10d4,MINERAL TECHNOLOGIES INC
a55034f1-9bb0-51cb-a765-7ee8cf70476b,"OTC EVENTS, LLC"
2a596cbf-205a-5cdb-95cb-26c888cb7af9,HEADS UP: A UNIVERSITY NEIGHBORHOOD INITIATIVE
bbe43652-3755-5b13-b4f3-e9d015c3f44c,AMERICAN FLY FISHING TRADE ASSOCIATION
17671841-b97a-5550-931f-caebd6bf5ae6,APEX TOOL GROUP LLC
1a8cb955-1b18-5d0d-8621-62094c812e3f,LYNCH JAMES
1fd5ddc2-d0ae-5f4d-aca4-a0b8c967555c,THERMAXX
35acc8fb-11dc-52e5-8f34-487359ec4e88,"TASER INTERNATIONAL, INC."
cad56a3e-ff2e-5332-9074-4e2a6877413a,CHECK PAYMENT SYSTEMS ASSOCIATION
a28c988d-92e5-5726-b8b0-a47e0e2fa929,NEWNAME BUILDING PERFORMANCE ASSOCIATION(FKA AS HOME PERFORMANCE COALITION)
285c3068-081a-56f2-9dd6-02638831bfd2,"LANKFORD & REED, PLLC"
e63bb85a-9340-53f6-acbf-c9629345f5e8,EP GLOBAL COMMUNICATIONS EP MAGAZINE
752359ef-c7a9-584f-a6e7-f601aab083f0,DEUTSCHE INTERNATIONAL INVESTMENT GROUP INC.
0de61744-c4a4-55d1-9460-dc45e38f2cbc,INVIEW TECHNOLOGY CORPORATION
ceadbf88-b2d3-53b1-bcee-8922effb202d,"AM GENERAL, LLC"
4a99125f-7164-57f6-a951-3a2bc1fe794a,NATIONAL JOB CORPS ASSOCIATON
93847972-b467-53c2-b114-266fb004172d,MIGRANT OFFSHORE AID STATION
e40bf0c2-a601-53cc-bc25-9d688d7f7fae,ROCKET LEARNING INC
4a0b3113-9eec-5681-86bc-66265faa64d2,MGP INSTRUMENTS
28751739-0fb7-5376-891c-18fb4b2c0811,PROFESSIONAL PHOTOGRAPHERS OF AMERICA / ALLIANCE OF VISUAL ARTISTS
2009008c-816e-528e-a5e8-d57d4580ea6c,"ACURA PHARMACEUTICALS, INC."
a5590d4e-fadd-5e29-8306-130293837345,CITY OF HOUSTON
9b5cfe27-ac07-58a1-9fc2-d5a9d50547a2,MUSLIM LEGAL FUND OF AMERICA
5b182762-2610-560a-b039-7cc263a7a79f,FEI COMPANY
82165535-026d-5118-a657-0c28cde0c9bc,BPG REAL ESTATE INVESTORS 34 L.P.
1e711408-4310-5099-8e7e-b3ecab1dd2dc,NAFSA: ASSOCIATION OF INTERNATIONAL EDUCATORS
c3807d3b-154e-5c20-b922-fb9795c0ee93,TISTA SCIENCE AND TECHNOLOGY CORPORATION
2f63330e-232a-5c23-a148-02bb9c641a3c,CALIFORNIA STATE COASTAL CONSERVANCY
ebecf7ec-1bf2-55d6-ae1d-760961916a4f,"INTERNATIONAL REGISTRIES, INC."
1228523f-2616-5123-bf7a-cf460399e509,WESTROCK (FORMERLY ROCKTENN)
09252d63-fa03-59dd-9037-323a31fd4c90,PHILADELPHIA MUSEUM OF ART
469b3a68-3879-5110-8824-94d9c41ca1fc,SAN BERNARDINO COUNTY SUPERINTENDENT OF SCHOOLS
66af3e68-5d6d-5229-b9b3-93eae7d4f258,TORP TECHNOLOGY
7aa3dd23-7e53-5d92-b716-eed861ff8ce4,TROJAN TECHNOLOGIES
42c807bd-fee6-5bea-b2c0-37d4860eb74b,CELGENE CORPORATION
320ac934-9882-5fc7-b4c8-397b8ea96ece,ISLAMIC RELIEF WORLDWIDE
2c5e1735-6dc6-59da-bc02-392ce8d48579,THE ASSOCIATION OF SCHOOLS OF ALLIED HEALTH PROFESSIONS
06974460-795c-5255-a4bc-87aad8ccd512,AMERICAN WHITEWATER
53f49f44-4945-57cb-91ea-28aca1f8d0c9,KAZATRONICS
1b7e557c-0a5a-5b3d-806c-3db84ce262f4,BASEL II GROUP (INFORMAL COALITION)
694ecbbc-ec90-5726-89a5-9a44887365c3,BASIS.ED
754eacb2-0307-58e8-9205-3e470fe3e340,"PAYONEER, INC."
ed90ebdc-6ed0-5b64-b995-a3a6e256c2f0,ELECTRICITY CUSTOMER ALLIANCE
82441155-5ee0-5b3b-b4b4-785d5155edbf,FAIRBANKS MORSE ENGINE
ae6203d9-1aba-56f5-b7ee-c999e228e787,H2O ENGINEERING INC
30bb667b-3a55-5eae-964c-498adb4b51b6,OUTFITTERS ASSOCIATION OF AMERICA
